Text,Score,PairID
"ਦਰਅਸਲ ਵੀਰਵਾਰ ਨੂੰ ਭਾਰਤੀ ਸਰਾਫਾ ਬਾਜ਼ਾਰ 'ਚ ਸੋਨੇ ਅਤੇ ਚਾਂਦੀ ਦੀਆਂ ਕੀਮਤਾਂ 'ਚ ਗਿਰਾਵਟ ਦਰਜ ਕੀਤੀ ਗਈ ਹੈ
ਦਿੱਲੀ ਸਰਾਫਾ ਬਾਜ਼ਾਰ 'ਚ ਵੀਰਵਾਰ ਨੂੰ ਸੋਨੇ ਦੀ ਕੀਮਤ 163 ਰੁਪਏ ਪ੍ਰਤੀ 10 ਗ੍ਰਾਮ ਦੀ ਗਿਰਾਵਟ ਨਾਲ 50,314 ਰੁਪਏ ਪ੍ਰਤੀ 10 ਗ੍ਰਾਮ 'ਤੇ ਬੰਦ ਹੋਈ",0.67,pan_test_00052
"ਰਾਹੁਲ ਨੇ ਹਾਲ ਹੀ 'ਚ ਟਵਿਟਰ 'ਤੇ ਸਰਜਰੀ ਤੋਂ ਬਾਅਦ ਦੀ ਤਸਵੀਰ ਪੋਸਟ ਕੀਤੀ ਹੈ
ਰਾਹੁਲ ਨੇ ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਤਸਵੀਰ ਦੇ ਨਾਲ ਸ਼ੇਅਰ ਕੀਤੀ ਪੋਸਟ 'ਚ ਲਿਖਿਆ, 'ਮੈਂ ਠੀਕ ਹੋ ਰਿਹਾ ਹਾਂ",0.44,pan_test_00127
"ਪਹਿਲਾਂ ਭਾਜਪਾ ਨੇਤਾ ਆਪਣੇ ਪੁੱਤਰਾਂ ਨੂੰ ਅਗਨੀਵੀਰ ਬਣਾਵੇ: ਮਾਨ ਸੀਐਮ ਮਾਨ ਨੇ ਕਿਹਾ ਕਿ ਭਾਰਤੀ ਜਨਤਾ ਪਾਰਟੀ ਦੇ ਲੋਕ ਪਹਿਲਾਂ ਆਪਣੇ ਪੁੱਤਰਾਂ ਨੂੰ ਅਗਨੀਵੀਰ ਬਣਾਉਣ
ਮਾਨ ਨੇ ਕਿਹਾ ਕਿ ਜੇਕਰ ਇਹ ਸਕੀਮ ਇੰਨੀ ਚੰਗੀ ਹੈ ਤਾਂ ਪਹਿਲਾਂ ਭਾਜਪਾ ਆਗੂ ਆਪਣੇ ਪੁੱਤਰਾਂ ਨੂੰ ਅਗਨੀਵੀਰ ਬਣਾਉਣ",0.88,pan_dev_00089
"ਉਸ ਸਮੇਂ ਚਰਨਜੀਤ ਸਿੰਘ ਚੰਨੀ ਪੰਜਾਬ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਸਨ ਅਤੇ ਕਾਂਗਰਸ ਦੀ ਸਰਕਾਰ ਸੀ
ਦੱਸ ਦਈਏ ਕਿ ਪੰਜਾਬ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਭਗਵੰਤ ਮਾਨ ਨੇ ਕਿਹਾ ਕਿ ਪਿਛਲੀ ਸਰਕਾਰ ਚੋਣਾਂ ਸਮੇਂ ਵਾਅਦੇ ਕਰਦੀ ਸੀ",0.56,pan_dev_00163
"ਵੀਰਵਾਰ ਨੂੰ ਡਾਇਮੰਡ ਲੀਗ ਵਿੱਚ ਇਸਦੀ ਖਾਸੀਅਤ ਦੇਖਣ ਨੂੰ ਮਿਲੀ ਜਦੋਂ ਉਸਨੇ ਪਿਛਲੇ ਮਹੀਨੇ ਪਾਵੋ ਨੂਰਮੀ ਖੇਡਾਂ ਵਿੱਚ 89.30 ਮੀਟਰ ਥਰੋਅ ਦਾ ਰਾਸ਼ਟਰੀ ਰਿਕਾਰਡ ਤੋੜਿਆ
ਡਾਇਮੰਡ ਲੀਗ ਵਿੱਚ, ਉਸਨੇ ਆਪਣੇ ਪਿਛਲੇ ਰਿਕਾਰਡ ਨੂੰ ਬਿਹਤਰ ਕਰਦੇ ਹੋਏ, 89.94 ਮੀਟਰ ਤਕ ਜੈਵਲਿਨ ਸੁੱਟਿਆ",0.56,pan_test_00380
"ਉਨ੍ਹਾਂ ਨੇ ਖੁਸ਼ੀ ਪ੍ਰਗਟਾਉਂਦਿਆਂ ਇਹ ਵੀ ਦੱਸਿਆ ਕਿ 12ਵੀਂ ਜਮਾਤ ਦੀ ਜਸਪ੍ਰਰੀਤ ਕੌਰ ਤੇ ਰੱਜੀ 78 ਫੀਸਦੀ ਅੰਕ ਹਾਸਲ ਕਰ ਕੇ ਪਹਿਲੇ ਸਥਾਨ 'ਤੇ ਰਹੀਆਂ
ਪਿੰ੍ਸੀਪਲ ਕਿਰਨਜੋਤ ਕੌਰ ਨੇ ਦੱਸਿਆ ਕਿ ਸਾਰੇ ਵਿਦਿਆਰਥੀਆਂ ਨੇ 75 ਫੀਸਦੀ ਤੋਂ ਵੱਧ ਅੰਕ ਹਾਸਲ ਕੀਤੇ ਹਨ",0.38,pan_test_00461
"ਉਹਨਾਂ ਕਿਹਾ ਸੀ ਕਿ ਆਪ ਦੀ ਸਰਕਾਰ ਵਿੱਚ ਪੰਜਾਬ ਦੇ ਆਮ ਲੋਕਾਂ ਨੂੰ ਮਹਿੰਗੀ ਬਿਜਲੀ ਅਤੇ ਵੱਡੇ ਬਿੱਲਾਂ ਤੋਂ ਛੁਟਕਾਰਾ ਮਿਲੇਗਾ
ਪੰਜਾਬ ਦੇ ਲੋਕਾਂ ਨੂੰ ਵੀ ਹੁਣ ਮਹਿੰਗੀ ਬਿਜਲੀ ਤੋਂ ਛੁਟਕਾਰਾ ਮਿਲੇਗਾ",0.56,pan_dev_00232
"ਮੁੱਖ ਮੰਤਰੀ ਨੇ ਪਰਿਵਾਰ ਨੂੰ 51 ਲੱਖ ਦਾ ਚੈੱਕ ਵੀ ਸੌਂਪਿਆ
ਮੁੱਖ ਮੰਤਰੀ ਨੇ ਕਨ੍ਹਈਆ ਦੇ ਪਰਿਵਾਰ ਨੂੰ 51 ਲੱਖ ਰੁਪਏ ਦਿੱਤੇ",0.38,pan_test_00095
"ਅੰਮ੍ਰਿਤਸਰ ਦੇ ਹਾਲ ਗੇਟ ਦੇ ਬਾਹਰ ਪਾਵਰਕਾਮ ਮੀਟਰ ਰੀਡਰ ਯੂਨੀਅਨ ਵੱਲੋਂ ਮਾਨ ਸਰਕਾਰ ਖ਼ਿਲਾਫ਼ ਰੋਸ ਪ੍ਰਦਰਸ਼ਨ ਕੀਤਾ ਗਿਆ
ਜਿਸ ਕਰਕੇ ਉਨ੍ਹਾਂ ਨੇ ਅੰਮ੍ਰਿਤਸਰ ਹਾਲ ਗੇਟ ਦੇ ਬਾਹਰ ਆ ਕੇ ਰੋਸ ਪ੍ਰਦਰਸ਼ਨ ਕੀਤਾ",0.56,pan_test_00472
"ਵੱਡੀ ਖ਼ਬਰ: ਏਕਨਾਥ ਸ਼ਿੰਦੇ ਹੋਣਗੇ ਮਹਾਰਾਸ਼ਟਰ ਦੇ ਨਵੇਂ ਮੁੱਖ ਮੰਤਰੀ ਮੁੰਬਈ, 30 ਜੂਨ 2022 - ਏਕਨਾਥ ਸ਼ਿੰਦੇ ਮਹਾਰਾਸ਼ਟਰ ਦੇ ਅਗਲੇ ਨਵੇਂ ਮੁੱਖ ਮੰਤਰੀ ਹੋਣਗੇ
ਏਕਨਾਥ ਸ਼ਿੰਦੇ ਨੇ ਮਹਾਰਾਸ਼ਟਰ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਵਜੋਂ ਸਹੁੰ ਚੁੱਕੀ",0.69,pan_test_00175
"ਇਸ ਦੀ ਪੁਸ਼ਟੀ ਕਰਦਿਆਂ ਭੁੱਚੋ ਮੰਡੀ ਦੇ ਵਿਧਾਇਕ ਮਾਸਟਰ ਜਗਜੀਤ ਸਿੰਘ ਨੇ ਕਿਹਾ ਕਿ ਭ੍ਰਿਸ਼ਟਾਚਾਰ ਨੂੰ ਕਿਸੇ ਵੀ ਕੀਮਤ 'ਤੇ ਬਰਦਾਸ਼ਤ ਨਹੀਂ ਕੀਤਾ ਜਾਵੇਗਾ
ਹਲਕਾ ਭੁੱਚੋ ਮੰਡੀ ਦੇ ਵਿਧਾਇਕ ਮਾਸਟਰ ਜਗਸੀਰ ਸਿੰਘ ਨੇ ਇਸ ਦੀ ਪੁਸ਼ਟੀ ਕਰਦਿਆਂ ਦੱਸਿਆ ਕਿ ਭ੍ਰਿਸ਼ਟਾਚਾਰ ਕਿਸੇ ਵੀ ਕੀਮਤ 'ਤੇ ਬਰਦਾਸ਼ਤ ਨਹੀਂ ਕੀਤਾ ਜਾਵੇਗਾ",0.88,pan_test_00135
"ਜਿਸ ਤੋਂ ਬਾਅਦ ਭਲਕੇ ਮੁੱਖ ਮੰਤਰੀ ਕੈਪਟਨ ਅਮਰਿੰਦਰ ਸਿੰਘ ਅੰਤਿਮ ਫੈਸਲਾ ਲੈ ਸਕਦੇ ਹਨ
ਪਿਛਲੇ ਸਾਲ ਸਤੰਬਰ ਵਿੱਚ ਕਾਂਗਰਸ ਨੇ ਕੈਪਟਨ ਅਮਰਿੰਦਰ ਸਿੰਘ ਨੂੰ ਅਚਾਨਕ ਮੁੱਖ ਮੰਤਰੀ ਦੀ ਕੁਰਸੀ ਤੋਂ ਹਟਾ ਦਿੱਤਾ ਸੀ",0.56,pan_dev_00197
"ਪਤਾ ਲੱਗਾ ਹੈ ਕਿ ਦੇਵੇਂਦਰ ਫੜਨਵੀਸ ਵੀਰਵਾਰ ਨੂੰ ਰਾਜਪਾਲ ਨਾਲ ਮੁਲਾਕਾਤ ਕਰਨਗੇ ਅਤੇ ਸੱਤਾ ਦਾ ਦਾਅਵਾ ਕਰਨਗੇ
ਏਕਨਾਥ ਸ਼ਿੰਦੇ ਅਤੇ ਭਾਜਪਾ ਨੇਤਾ ਦੇਵੇਂਦਰ ਫੜਨਵੀਸ ਨੇ ਮਹਾਰਾਸ਼ਟਰ ਦੇ ਰਾਜਪਾਲ ਭਗਤ ਸਿੰਘ ਕੋਸ਼ਿਆਰੀ ਨਾਲ ਮੁਲਾਕਾਤ ਕੀਤੀ ਅਤੇ ਸਰਕਾਰ ਬਣਾਉਣ ਦਾ ਦਾਅਵਾ ਪੇਸ਼ ਕੀਤਾ",0.69,pan_dev_00029
"ਇਸਦੀ ਸਹੀ ਵਿਆਖਿਆ ਕਰਨ ਲਈ ਫਿਲਮ ਦੇ ਗੀਤ ਕਹਾਣੀ ਦੇ ਸਾਰ ਅਤੇ ਸੱਚੀ ਭਾਵਨਾਵਾਂ ਨੂੰ ਬਖੂਬੀ ਬਣਾਇਆ ਜਾਂਦਾ ਹੈ
ਇਸਦੀ ਸਹੀ ਵਿਆਖਿਆ ਕਰਨ ਲਈ ਫਿਲਮ ਦੇ ਗੀਤ ਕਹਾਣੀ ਦੇ ਸਾਰ ਅਤੇ ਸੱਚੀ ਭਾਵਨਾਵਾਂ ਨੂੰ ਬਖੂਬੀ ਬਣਾਇਆ ਜਾਂਦਾ ਹੈ",0.31,pan_dev_00103
"ਇਸ ਤੋਂ ਬਾਅਦ ਕਾਂਗਰਸ ਦੇ ਸਾਬਕਾ ਮੰਤਰੀ ਗੁਰਪ੍ਰੀਤ ਕਾਂਗੜ, ਸ਼ਾਮ ਸੁੰਦਰ ਅਰੋੜਾ, ਰਾਜਕੁਮਾਰ ਵੇਰਕਾ ਅਤੇ ਬਲਬੀਰ ਸਿੱਧੂ ਵੀ ਭਾਜਪਾ ਵਿੱਚ ਸ਼ਾਮਲ ਹੋ ਗਏ
ਇਸ ਵਿੱਚ ਭ੍ਰਿਸ਼ਟਾਚਾਰ ਦੇ ਮਾਮਲੇ ਵਿੱਚ ਬਰਖ਼ਾਸਤ ਕੀਤੇ ਗਏ ਸਿਹਤ ਮੰਤਰੀ ਡਾਕਟਰ ਵਿਜੇ ਸਿੰਗਲਾ ਦਾ ਅਹੁਦਾ ਵੀ ਸ਼ਾਮਲ ਹੈ",0.75,pan_test_00528
"ਜਦਕਿ ਮੁੱਖ ਮੰਤਰੀ ਭਗਵੰਤ ਮਾਨ ਖੁਦ ਇਥੋਂ ਦੋ ਵਾਰ ਐਮਪੀ ਰਹਿ ਚੁੱਕੇ ਹਨ
ਮੁੱਖ ਮੰਤਰੀ ਭਗਵੰਤ ਮਾਨ ਨੇ ਇਹ ਮਤਾ ਪੇਸ਼ ਕੀਤਾ, ਜਿਸ 'ਚ ਉਹਨਾਂ ਕੇਂਦਰ ਸਰਕਾਰ 'ਤੇ ਤਿੱਖੇ ਸਵਾਲ ਚੁੱਕੇ",0.56,pan_test_00319
"ਉਨ੍ਹਾਂ ਦੇ ਨਾਲ ਦੇਵੇਂਦਰ ਫੜਨਵੀਸ ਨੇ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਵਜੋਂ ਰਾਜ ਭਵਨ ਵਿਖੇ ਸਹੁੰ ਚੁੱਕੀ
ਸ਼ਿੰਦੇ ਅਤੇ ਰਾਜ ਦੇ ਸਾਬਕਾ ਮੁੱਖ ਮੰਤਰੀ ਦੇਵੇਂਦਰ ਫੜਨਵੀਸ ਨੇ ਰਾਜ ਭਵਨ ਵਿਖੇ ਪੱਤਰਕਾਰਾਂ ਨੂੰ ਸੰਬੋਧਨ ਕੀਤਾ",0.5,pan_test_00333
"ਇਸ ਨਾਲ 73 ਲੱਖ ਖਪਤਕਾਰਾਂ ਨੂੰ 300 ਯੂਨਿਟ ਮੁਫਤ ਬਿਜਲੀ ਮਿਲੇਗੀ
ਅੱਜ ਤੋਂ ਪੰਜਾਬ ਦੇ ਹਰ ਪਰਿਵਾਰ ਨੂੰ ਹਰ ਮਹੀਨੇ 300 ਯੂਨਿਟ ਮੁਫਤ ਬਿਜਲੀ ਦੀ ਸਹੂਲਤ ਮਿਲੇਗੀ",0.75,pan_test_00436
"ਉਨਾਂ੍ਹ ਦੱਸਿਆ ਕਿ ਪੰਜਾਬ ਸਕੂਲ ਸਿੱਖਿਆ ਬੋਰਡ ਦਾ ਨਤੀਜਾ ਘੋਸ਼ਤਿ ਹੋਣ 'ਤੇ ਵਿਦਿਆਰਥੀਆਂ ਤੇ ਸਟਾਫ 'ਚ ਭਾਰੀ ਖੁਸ਼ੀ ਪਾਈ ਜਾ ਰਹੀ ਹੈ
ਖਾਸ ਤੌਰ 'ਤੇ 2024 'ਚ ਹੋਣ ਵਾਲੀਆਂ ਲੋਕ ਸਭਾ ਚੋਣਾਂ ਦੇ ਮੱਦੇਨਜ਼ਰ ਭਾਜਪਾ ਪੰਜਾਬ ਦੀਆਂ 13 ਸੀਟਾਂ 'ਤੇ ਵੀ ਧਿਆਨ ਕੇਂਦਰਿਤ ਕਰ ਰਹੀ ਹੈ",0.31,pan_test_00613
"ਅੰਕਿਤਾ ਦੀ ਕੋਈ ਤਸਵੀਰ ਹੋਵੇ ਜਾਂ ਵੀਡੀਓ ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਤੇਜ਼ੀ ਨਾਲ ਵਾਇਰਲ ਹੋ ਜਾਂਦੀ ਹੈ
ਇਹੀ ਕਾਰਨ ਹੈ ਕਿ ਇਹ ਵੀਡੀਓ ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਤੇਜ਼ੀ ਨਾਲ ਵਾਇਰਲ ਹੋ ਰਿਹਾ ਹੈ",0.25,pan_test_00562
"ਜੋ ਲੋਕ ਘਰ ਜਾਂ ਦਫਤਰ ਤੋਂ ਬਾਹਰ ਜ਼ਿਆਦਾ ਸਮਾਂ ਨਹੀਂ ਬਿਤਾਉਂਦੇ ਹਨ
ਉਹ ਲੋਕ ਜੋ ਵੱਡੀ ਉਮਰ ਦੇ ਹਨ ਅਤੇ ਘਰ ਵਿੱਚ ਜ਼ਿਆਦਾ ਸਮਾਂ ਬਿਤਾਉਂਦੇ ਹਨ ਅਤੇ 7-ਡੀਹਾਈਡ੍ਰੋਕੋਲੇਸਟ੍ਰੋਲ ਦਾ ਪੱਧਰ ਘੱਟ ਹੈ",0.17,pan_test_00564
"ਮਤੇ ਦਾ ਭਾਜਪਾ ਨੇ ਵਿਰੋਧ ਕੀਤਾ ਜਦ ਕਿ ਆਪ ਕਾਂਗਰਸ ਅਕਾਲੀ ਦਲ ਅਤੇ ਬਸਪਾ ਵੱਲੋਂ ਇਸ ਦਾ ਸਮਰਥਨ ਕੀਤਾ ਗਿਆ
ਅਕਾਲੀ ਦਲ ਦੇ ਭਾਜਪਾ ਨੂੰ ਸਮਰਥਨ ਦੇਣ ਤੋਂ ਬਾਅਦ ਵਿਰੋਧੀਆਂ ਵੱਲੋਂ ਅਕਾਲੀ ਦਲ 'ਤੇ ਨਿਸ਼ਾਨੇ ਸਾਧੇ ਜਾ ਰਹੇ ਹਨ",0.75,pan_dev_00052
"ਹੜ੍ਹ ਨਾਲ 29 ਲੱਖ ਤੋਂ ਵੱਧ ਲੋਕ ਹੋਏ ਪ੍ਰਭਾਵਿਤ  ਹੜ੍ਹ ਨਾਲ 29 ਲੱਖ ਤੋਂ ਵੱਧ ਲੋਕ ਅਜੇ ਵੀ ਪ੍ਰਭਾਵਿਤ ਹਨ
ਹੜ੍ਹ ਕਾਰਨ ਅਸਾਮ ਦੇ 30 ਜ਼ਿਲ੍ਹਿਆਂ ਵਿੱਚ 29 ਲੱਖ ਤੋਂ ਵੱਧ ਲੋਕ ਪ੍ਰਭਾਵਿਤ ਹੋਏ ਹਨ",0.44,pan_test_00421
"ਵੱਡੀ ਖ਼ਬਰ: ਏਕਨਾਥ ਸ਼ਿੰਦੇ ਹੋਣਗੇ ਮਹਾਰਾਸ਼ਟਰ ਦੇ ਨਵੇਂ ਮੁੱਖ ਮੰਤਰੀ ਮੁੰਬਈ, 30 ਜੂਨ 2022 - ਏਕਨਾਥ ਸ਼ਿੰਦੇ ਮਹਾਰਾਸ਼ਟਰ ਦੇ ਅਗਲੇ ਨਵੇਂ ਮੁੱਖ ਮੰਤਰੀ ਹੋਣਗੇ
ਭਾਜਪਾ ਆਗੂ ਦੇਵੇਂਦਰ ਫੜਨਵੀਸ ਨੇ ਏਕਨਾਥ ਸ਼ਿੰਦੇ ਨਾਲ ਸਾਂਝੀ ਪ੍ਰੈਸ ਕਾਨਫਰੰਸ ਵਿੱਚ ਐਲਾਨ ਕੀਤਾ ਕਿ ਏਕਨਾਥ ਸ਼ਿੰਦੇ ਮਹਾਰਾਸ਼ਟਰ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਹੋਣਗੇ",0.81,pan_test_00275
"ਇਸ ਤੋਂ ਇਲਾਵਾ ਚੀਨ ਦੇ ਸ਼ਿਨਜਿਆਂਗ ਸੂਬੇ 'ਚ ਵੀ ਭੂਚਾਲ ਦੇ ਝਟਕੇ ਮਹਿਸੂਸ ਕੀਤੇ ਗਏ
ਮਿਆਂਮਾਰ 'ਚ ਐਤਵਾਰ ਸਵੇਰੇ ਭੂਚਾਲ ਦੇ ਤੇਜ਼ ਝਟਕੇ ਮਹਿਸੂਸ ਕੀਤੇ ਗਏ",0.25,pan_test_00383
"ਤੁਲਨਾਤਮਕ ਤੌਰ 'ਤੇ ਅਗਾਂਹਵਧੂ ਗਰਭਪਾਤ ਕਾਨੂੰਨਾਂ ਦੇ ਬਾਵਜੂਦ, ਭਾਰਤ ਅਜੇ ਵੀ ਅਸੁਰੱਖਿਅਤ ਗਰਭਪਾਤ ਦੇ ਅੰਕੜਿਆਂ ਨਾਲ ਗਵਾਹ ਹੈ
ਮੁਕਾਬਲਤਨ ਪ੍ਰਗਤੀਸ਼ੀਲ ਕਾਨੂੰਨਾਂ, ਇਸ ਵਿਸ਼ੇ 'ਤੇ ਕਲੰਕ ਅਤੇ ਦੇਸ਼ ਵਿੱਚ ਨੈਤਿਕ ਪੁਲਿਸਿੰਗ ਦੇ ਬਾਵਜੂਦ, ਅਸੁਰੱਖਿਅਤ ਗਰਭਪਾਤ ਅਜੇ ਵੀ ਭਾਰਤ ਵਿੱਚ ਪ੍ਰਚਲਿਤ ਹੈ",0.61,pan_test_00270
"ਦੱਸ ਦਈਏ ਕਿ ਸੀ.ਐਮ ਆਪਣੇ ਚੋਣ ਵਾਅਦੇ ਨੂੰ ਪੂਰਾ ਕਰਦਿਆਂ ਭਗਵੰਤ ਮਾਨ ਨੇ ਹਰ ਘਰ ਨੂੰ 300 ਯੂਨਿਟ ਮੁਫ਼ਤ ਬਿਜਲੀ ਮੁਹੱਈਆ ਕਰਵਾਈ ਹੈ
ਉਹਨਾਂ ਕਿਹਾ ਅਸੀਂ ਆਪਣੇ ਸਾਰੇ ਚੋਣ ਵਾਅਦੇ ਪੂਰੇ ਕਰ ਰਹੇ ਹਾਂ ਅਤੇ ਹੁਣ ਪੰਜਾਬੀਆਂ ਨੂੰ ਹਰ ਮਹੀਨੇ 300 ਯੂਨਿਟ ਮੁਫ਼ਤ ਬਿਜਲੀ ਵੀ ਮਿਲ ਰਹੀ ਹੈ",0.75,pan_dev_00055
"ਮਸਟਰੋਲ ਸਾਇਟ `ਤੇ ਉਪਲਬੱਧ ਹੋਣਾ ਜ਼ਰੂਰੀ ਹੈ ਅਤੇ ਹਾਜ਼ਰ ਆਏ ਵਿਅਕਤੀਆਂ ਪਾਸ ਆਪਣੇ ਜਾਬ ਕਾਰਡ ਹੋਣੇ ਲਾਜ਼ਮੀ ਹਨ
ਮਸਟਰੋਲ ਸਾਇਟ `ਤੇ ਉਪਲਬੱਧ ਹੋਣਾ ਜ਼ਰੂਰੀ ਹੈ ਅਤੇ ਹਾਜ਼ਰ ਆਏ ਵਿਅਕਤੀਆਂ ਪਾਸ ਆਪਣੇ ਜਾਬ ਕਾਰਡ ਹੋਣੇ ਲਾਜ਼ਮੀ ਹਨ",0.25,pan_test_00118
"ਵੀਰਵਾਰ ਦੇਰ ਰਾਤ ਕਤਲ ਦੇ ਦੋਸ਼ੀ ਮੁਹੰਮਦ ਗ਼ੌਸ ਅਤੇ ਰਿਆਜ਼ ਨੂੰ ਅਜਮੇਰ ਦੀ ਕੇਂਦਰੀ ਜੇਲ੍ਹ ਭੇਜ ਦਿੱਤਾ ਗਿਆ
ਕਤਲ ਕੇਸ ਦੇ ਦੋਵੇਂ ਮੁਲਜ਼ਮਾਂ ਨੂੰ ਵੀਰਵਾਰ ਦੇਰ ਰਾਤ ਅਜਮੇਰ ਦੀ ਕੇਂਦਰੀ ਜੇਲ੍ਹ ਵਿੱਚ ਤਬਦੀਲ ਕਰ ਦਿੱਤਾ ਗਿਆ",0.56,pan_test_00204
"ਹੁਣ ਤੱਕ ਦੇਸ਼ ਭਰ ਵਿੱਚ ਇਸ ਬਿਮਾਰੀ ਦੇ 278 ਤੋਂ ਵੱਧ ਕੇਸ ਸਾਹਮਣੇ ਆ ਚੁੱਕੇ ਨੇ
ਉਨ੍ਹਾਂ ਕਿਹਾ ਕਿ ਹੁਣ ਤੱਕ 51 ਦੇਸ਼ਾਂ ਵਿੱਚ ਮੰਕੀਪਾਕਸ ਦੇ 5,100 ਤੋਂ ਵੱਧ ਮਾਮਲੇ ਸਾਹਮਣੇ ਆ ਚੁੱਕੇ ਹਨ",0.25,pan_test_00220
"ਡੀਸੀਪੀ ਜਸਕਿਰਨਜੀਤ ਸਿੰਘ ਤੇਜਾ ਨੇ ਦੱਸਿਆ ਕਿ ਫੜੇ ਗਏ ਮੁਲਜ਼ਮਾਂ ਖਿਲਾਫ ਪਹਿਲਾਂ ਵੀ ਅਲੱਗ-ਅਲੱਗ ਥਾਣਿਆਂ 'ਚ ਅਪਰਾਧਿਕ ਮਾਮਲੇ ਦਰਜ ਹਨ
ਉਨ੍ਹਾਂ ਦੱਸਿਆ ਕਿ ਮਨੀ ਸੇਰੋਂ ਅਤੇ ਫਤਿਹ ਨਾਗਰੀ ਵਿਰੁੱਧ ਵੀ ਅਪਰਾਧਿਕ ਮਾਮਲੇ ਦਰਜ ਹਨ",0.5,pan_test_00029
"ਪੋ੍ਗਰਾਮ ਵਿਚ ਮੁੱਖ ਮਹਿਮਾਨ ਵਜੋਂ ਐੱਸਐੱਚਓ ਥਾਣਾ ਗੁਰਾਇਆ ਤੋਂ ਹਰਿੰਦਰ ਸਿੰਘ ਅਤੇ ਰੁੜਕਾ ਕਲਾਂ ਤੋਂ ਚੌਕੀ ਇੰਚਾਰਜ ਆਤਮਜੀਤ ਸਿੰਘ ਨੇ ਵਿਸ਼ੇਸ਼ ਤੌਰ ਤੇ ਸ਼ਿਰਕਤ ਕੀਤੀ
ਪੰਜਵੇਂ ਦਿਨ ਡਾ. ਉਮੇਸ਼ ਆਰੀਆ, ਸਾਇੰਸ ਅਤੇ ਟੈਕਨਾਲੋਜੀ ਵਿਭਾਗ, ਗੁਰੂ ਜਮਬੇਸ਼ਵਰ ਯੂਨੀਵਰਸਿਟੀ, ਹਿਸਾਰ ਨੇ ਮੁੱਖ ਮਹਿਮਾਨ ਵਜੋਂ ਸ਼ਿਰਕਤ ਕੀਤੀ",0.38,pan_dev_00202
"ਇਸ ਫਿਲਮ 'ਚ ਸਿਧਾਰਥ ਮਲਹੋਤਰਾ, ਸ਼ਰਧਾ ਕਪੂਰ ਅਤੇ ਰਿਤੇਸ਼ ਦੇਸ਼ਮੁਖ ਨਜ਼ਰ ਆਏ ਸਨ ਅਤੇ ਇਹ ਫਿਲਮ ਬਾਕਸ ਆਫਿਸ 'ਤੇ ਹਿੱਟ ਰਹੀ ਸੀ
ਇਹ ਕਹਿਣਾ ਗਲਤ ਨਹੀਂ ਹੋਵੇਗਾ ਕਿ ਫਿਲਮ ਲਵਰ ਬਾਕਸ ਆਫਿਸ 'ਤੇ ਕਮਾਲ ਕਰਨ ਜਾ ਰਹੀ ਹੈ",0.42,pan_test_00035
"ਪਹਿਲਾਂ ਭਾਜਪਾ ਨੇਤਾ ਆਪਣੇ ਪੁੱਤਰਾਂ ਨੂੰ ਅਗਨੀਵੀਰ ਬਣਾਵੇ: ਮਾਨ ਸੀਐਮ ਮਾਨ ਨੇ ਕਿਹਾ ਕਿ ਭਾਰਤੀ ਜਨਤਾ ਪਾਰਟੀ ਦੇ ਲੋਕ ਪਹਿਲਾਂ ਆਪਣੇ ਪੁੱਤਰਾਂ ਨੂੰ ਅਗਨੀਵੀਰ ਬਣਾਉਣ
ਉਨ੍ਹਾਂ ਨੇ ਕਿਹਾ ਕਿ ਜੇ ਇਹ ਸਕੀਮ ਇੰਨੀ ਹੀ ਚੰਗੀ ਹੈ ਤਾਂ ਭਾਜਪਾ ਵਾਲੇ ਪਹਿਲਾਂ ਆਪਣੇ ਮੁੰਡਿਆਂ ਨੂੰ ਅਗਨੀਵੀਰ ਬਣਾਉਣ",0.94,pan_test_00584
"ਮਨੀਪੁਰ ਵਿੱਚ, 107 ਟੈਰੀਟੋਰੀਅਲ ਆਰਮੀ ਕੈਂਪ, ਜੋ ਕਿ ਤੁਪੁਲ ਰੇਲਵੇ ਸਟੇਸ਼ਨ ਦੇ ਨੇੜੇ ਸੀ, ਭਾਰੀ ਮੀਂਹ ਕਾਰਨ ਜ਼ਮੀਨ ਖਿਸਕਣ ਦੀ ਮਾਰ ਹੇਠ ਆ ਗਿਆ
ਸੂਬੇ ਦੇ ਨੋਨੀ ਜ਼ਿਲੇ 'ਚ ਵੀ ਭਾਰੀ ਢਿੱਗਾਂ ਡਿੱਗੀਆਂ, ਜਿਸ ਨੇ 107 ਟੈਰੀਟੋਰੀਅਲ ਆਰਮੀ ਕੈਂਪ ਨੂੰ ਮਾਰਿਆ, ਜੋ ਕਿ ਤੁਪੁਲ ਰੇਲਵੇ ਸਟੇਸ਼ਨ ਦੇ ਨੇੜੇ ਸੀ",0.75,pan_dev_00147
